esg_text,labels
"Virtual and in-person meetings  Investor Day (every 18 months)  Investor roadshows  Quarterly earnings calls  SEC Filings  Marvell investor  relations website  Virtual and in-person meetings  Annual request for ESG  data collection  Quarterly business reviews  Annual Supplier Day  Communications around  partnerships and donations  (i.e., in-person and virtual  meetings)  Participate in external  social impact conferences  and events  FY 2023 ESG Report Communicate our  financial results  Hear investor priorities and  address questions on our  business, including our ESG  performance and plans  Communicate our  expectations and  requirements, including  those related to ESG  Promote ethics and  compliance standards in our  Supplier Code of Conduct  Address questions  and requests  Provide supplier-specific  education, including on  ESG-related topics  Grow partnerships with  local communities and  NGOs through our employee  volunteer time-off and  match programs  Donate financial resources  and volunteer time Climate Change  Data Security & Privacy  Employee Attraction,  Development, Engagement  & Retention  Ethics & Compliance  Inclusion & Diversity  Product Sustainability  Climate Change  Ethics & Compliance  Human Rights  Product Sustainability  Supply Chain Engagement  Water & Waste  Community Engagement  Employee Wellness,  Health & Safety  Inclusion & Diversity   Purpose of Engagement Back to Table of Contents  Key ESG Topics  Policymakers Meetings, hearings and events  Monitoring regulations,  legislation, negotiations  and relevant reports  Industry associations Meetings, webinars  and workshops  We make substantial efforts to  understand priorities and key  concerns of our internal and  external stakeholders, which in  turn inform our ESG strategy.",Environment - Energy
"FY 2023 ESG Report Provide expertise on industry  issues to help shape policy  Provide technical expertise  and feedback on policy  positions  Participate in working  groups to learn and share  knowledge with our peers on  noncompetitive issues  Influence the development of  industry-relevant guidance  on various ESG topics  S ae  : Data Privacy & Security  Ethics & Compliance  IP Protection  Product Sustainability  Climate Change  Data Security & Privacy  Intellectual Property  Product Sustainability  Supply Chain Engagement  = =<)   As we continue to operationalize our ESG strategy across the company, we are making progress toward the goals we set in  FY22.",Environment - Waste & Pollutants
Below are details on our ESG progress in FY23.,Environment - Energy
Goal set Goal status key: In progress Near complete Complete  Goal  Our Approach to ESG  Integrate ESG across  our innovation processes Annual!,Environment - Energy
FY23 Progress  Worked to further integrate product power  in our innovation processes by establishing  internal working groups focused on Responsible  Product Design and Product Power.,Environment - Waste & Pollutants
"We also  worked to set a science-based target, to focus  on the reduction of greenhouse gas emissions  in the use phase of our products  Participate in multiple external FY25 PY Joined the Semiconductor Climate Change  collaborations focused on technology Consortium to drive climate action in the  addressing societal challenges semiconductor value chain.",Environment - Energy
"To advance  our renewable energy strategy, we joined the  Clean Energy Buyers Association (CEBA)  Pursue 100% top Tier 1 suppliers audited FY25 PY 83% of our top Tier 1 suppliers were audited  in the past two years by the Responsible through the RBA VAP (increased from 76%).",Environment - Energy
"Business Alliance Validated Assessment We also elevated some Tier 2 suppliers to Tier 1  Program (RBA VAP) status, and helped them build capacity to meet  our requirements  Pursue 100% Responsible Minerals FY25 PY 64.5% of processing facilities in our supply chain  Assurance Process (RMAP)-compliant  tantalum, tin, tungsten and gold  processing facilities were compliant with RMAP  1 This target year was restated from FY23 to “annual.” In FY23, we developed an internal product power intensity target as part of our science-based  target-setting process, and we will be integrating ESG into our product innovation continuously.",Environment - Energy
FY 2023 ESG Report 15  Goal  Environment  Set and validate a Science-Based Target FY24?,Environment - Energy
(SBT) aligned with a 1.5°C climate  scenario and work toward developing  a net zero goal  Develop a low-carbon transition plan FY23  Conduct climate scenario analysis aligned FY23  with the recommendations of the Task  Force on Climate-related Financial  Disclosures (TCFD)  Reduce power consumption of products  with each generation for set capabilities  Conduct a Life Cycle Assessmen (LCA) FY25  on three key product lines  Develop and implement water action FY24  plans at sites where we have control  of water management  Achieve zero waste at sites where we have FY264  control of waste management Annual Governance  In progress Appendix Back to Table of Contents  Near complete Complete  FY23 Progress  Submitted science-based target (SBT) for  validation by the Science Based Targets  initiative (SBTi).,Environment - Energy
Final target to be disclosed  later in FY24  Developed a low-carbon transition plan and  our internal SBT achievement roadmap  See Climate Change  Conducted a company-wide climate scenario  analysis for direct operations and a supply chain  aligned with TCFD recommendations.,Environment - Energy
"See Climate Change  Continued a trend of achieving an average of  40%-50% power reduction from one generation  to the next, for the same workload.",Environment - Energy
"We are  now working to set an internal product power  intensity target as part of our science-based  target, which will ultimately supersede this goal  Scoping out the LCAs for our key products  and beginning our first product LCA in FY24  Conducted an internal water assessment at  our Santa Clara, California, offices and identified  water efficiency measures  Achieved a landfill diversion rate of 78% at  our Santa Clara offices, and improved waste  and recycling data collection practices  2 The target year was restated from FY23 to FY24.",Environment - Waste & Pollutants
"In order to maintain our commitment to the Business Ambition for 1.5°C, in FY23, we made significant progress  in setting our first company-wide science-based target focusing on our direct operations and the value chain.",Environment - Waste & Pollutants
"The target was submitted for approval to SBTi, and  we are awaiting validation, currently projected for FY24.",Environment - Energy
3 The target year was restated from FY23 to FY24 due to an extension of the timeline of our activities.,Environment - Energy
"In FY23, we developed our first comprehensive company-  wide water inventory and conducted water risk assessment for direct operations, in order to inform our site-specific water action plans in FY24.",Environment - Energy
The target year was restated from FY25 to FY26.,Environment - Energy
"In FY23, we started collecting waste data for sites outside our owned site in Santa Clara.",Environment - Energy
The timing of data  collection was extended to ensure that our baselines were not distorted by pandemic-related differences in office occupancy.,Environment - Energy
"FY 2023 ESG Report 16  FY23 Progress  Follow best practices, in alignment with Anal (iii Developed Global Workplace Guidelines to  WELL, Fitwel and/or LEED building include standards across our offices globally.",Environment - Energy
"standards, at all new office constructions This document will be continuously updated  or renovations  Perform pay equity analysis globally Annual (QQ Performed an annual global gender pay equity  analysis.",Environment - Energy
"Having reviewed pay equity for  several consecutive years, we have been able  to minimize gaps and plan to continue to do so  moving forward  Maintain an annualemployee engagement Annual (= The Voice of the Employee survey showed that  (ESAT) score that is higher than Glint’s our ESAT core was 78, which is higher than  Technology Industry Benchmark Glint’s Technology Industry Benchmark  (77 in FY23)  Conduct a formal Human Rights Impact FY25 Es Conducted a company-wide human rights  Assessment and develop action plans impact assessment.",Environment - Waste & Pollutants
"See more details about the  to address impacts of our value chain assessment results in Human Rights  Achieve 20% participation rate in FY25° PY Our new Volunteer Time-Off Program offers  either our volunteer time-off program employees up to three days or 24 hours of paid  or employee match program time off to volunteer, and our new Company  Match Program enables employees to donate  to a variety of eligible charitable organizations.",Environment - Energy
"In FY23, we had 7% of employees participating  in each of these programs  Governance  Aim for 100% of employees certified Annual 99% of employees certified adherence to the  to our annual Code of Business Conduct Code of Business Conduct and Ethics  and Ethics Pe  Maintain zero monetary losses asaresult Annual [9 9 Continued to have zero monetary losses as a  of legal proceedings associated with result of legal proceedings associated with  anti-competitive behavior regulations anti-competitive behavior regulations  5 The target year was restated from FY23 to FY25 to adjust for participation rates from the first-year launch of the new Volunteer Time-Off and Company Match  Programs.",Environment - Energy
We plan to expand efforts to drive awareness of the new program among employees.,Environment - Energy
"FY 2023 ESG Report 17  Sound governance of our ESG program is  our top priority, and we continue to find  ways to strengthen oversight and manage  risk.",Environment - Waste & Pollutants
"This includes having a predominantly  independent Board of Directors, as well as  setting rigorous processes to manage our  key ESG priorities, including climate change  and human capital.",Environment - Energy
ESG Oversight  We have structures in place at various levels  of the company to manage and ensure  accountability for ESG.,Environment - Energy
"This starts with an experienced and diverse  Board of Directors, whose engagement  on ESG is critical to oversee our efforts  to manage impacts and risks, identify  emerging opportunities and continue  to progress against our goals.",Environment - Energy
"As of the  end of FY23, 10 out of 11 directors were  independent.",Environment - Energy
More details about our Board  Diversity can be found in the Inclusion and  Diversity section.,Environment - Energy
Specific Board committees have  responsibility for different aspects of ESG.,Environment - Energy
The Nominating and Governance Committee | Board of Directors  has overall oversight of ESG and receives  quarterly updates on our ESG progress  and performance.,Environment - Energy
Senior management Nominating and Audit Committee  .,Environment - Energy
Governance Committee  provides regular updates to the chair of the  Nominating and Governance Committee on  an as-needed basis.,Environment - Energy
"The Audit Committee  receives quarterly updates from senior ESG Committee  executives on our complia nce programs, Global Business Function Executive Leads  including those related to ESG, such as  monitoring anti-corruption, enhancing  training on ethics, supply chain risk ESG Working Groups  management and compliance with export Global Business Function Management Leads  restrictions.",Environment - Energy
"Senior management also  updates the chair of the Audit Committee Responsible  on a quarterly or more frequent basis, Working Group Working Group Working Group Joes Via Environmental Social Governance  Working Group as needed.",Environment - Energy
"The Executive Compensation  Committee also has oversight of several  Marvell Technology, Inc.",Environment - Energy
FY 2023 ESG Report 18  we have detailed in the Human Capital  Governance section below.,Environment - Energy
"The full Board  of Directors receives regular updates on  ESG matters from management and the  Chair of the Nominating and Governance  Committee, including our ESG initiatives  and progress, as well as emerging topics.",Environment - Energy
The Board is also responsible for reviewing  ESG report content.,Environment - Energy
"At the management level, the ESG  Committee provides senior leadership,  executive oversight and strategic guidance  on ESG.",Environment - Energy
"It is responsible for formulating  our ESG strategy, goals and initiatives;  executing and disclosing performance; and  stakeholder engagement.",Environment - Energy
"The committee  is comprised of key business leaders from  operations, sales, legal, central engineering,  human resources, finance and other  departments, who generally meet ona  bimonthly basis, or more frequently as  needed.",Environment - Energy
"We also have four ESG Working Groups:  Environmental, Social, Governance and  the newest, Responsible Product Design.",Environment - Energy
"These groups are made up of individuals  with responsibility for, or subject matter  expertise on, key issues.",Environment - Energy
"They represent a  wide range of functions, including finance,  quality, procurement, real estate, human  resources, compliance and engineering.",Environment - Energy
"These members are responsible for  Marvell Technology, Inc.",Environment - Energy
"FY 2023 ESG Report Social Governance Appendix Back to Table of Contents  overseeing, executing and monitoring  performance for their respective program.",Environment - Energy
"Groups meet monthly to ensure alignment  across the company, inform the ESG  strategy, and to track, measure and report  on the progress on ESG goals and key  initiatives.",Environment - Energy
"Human Capital Governance  Our talent strategy is also a priority for  us, and it is overseen by the Board and  its committees.",Environment - Energy
"The Executive Compensation Committee  provides oversight of our human capital,  including compensation philosophy,  policies and programs.",Environment - Energy
"The committee  is responsible for overseeing a number  of matters regarding our employees,  including the management of risks relating  to human capital management, executive  compensation plans and arrangements.",Environment - Energy
"They also oversee our compensation plans,  which generally apply to all our employees,  including our pay equity programs.",Environment - Energy
"The Nominating and Governance Committee  has general oversight of the company’s  approach to ESG as it relates to human  capital, including inclusion and diversity,  as part of its broad ESG focus.",Environment - Energy
"We conduct  talent reviews and annual succession  planning, and the Board receives regular  updates from senior management in these  areas, as well as in other areas, such as  attrition, management talent assessment  and employee survey results.",Environment - Energy
"Our executive  team also reviews the company’s progress  on human capital management regularly,  to ensure that we are meeting our goals.",Environment - Energy
"The Audit Committee has oversight of  business risks and ethics and compliance  programs, which are connected to human  capital and workplace issues.",Environment - Energy
"For more details,  see the Our People  section   Climate change is a central topic for us,  and addressing it requires action at multiple  levels of the company.",Environment - Energy
"At the Board level,  we make quarterly updates through the  Nominating and Governance Committee  and an annual update to the full Board.",Environment - Energy
Management sets our climate strategy  and reviews it with the Board.,Environment - Energy
Our Chief  Operations Officer (COO) is the executive  sponsor of the Environment Working  Group and has overall responsibility for  climate strategy and related issues.,Environment - Energy
"The  COO is responsible for the process that  assesses and manages climate-related risks  and opportunities, elevating stakeholder  concerns and guiding the implementation  of climate-related policies, programs and  disclosures.",Environment - Energy
The COO is also a member of  the ESG Committee and can therefore  elevate climate topics to senior leadership  and to the Board’s Nominating and  Governance and Audit Committees.,Environment - Energy
"In FY23, we undertook a TCFD-aligned  climate risk and opportunity assessment,  assessing physical and transition risks on  our business under several future-looking  climate scenarios.",Environment - Energy
"This has enabled us to  test the resilience of our management  processes in the face of climate change, and  we have integrated these insights into our  Enterprise Risk Management (ERM) program  for ongoing consideration.",Environment - Waste & Pollutants
"For more details, see the  Climate Change section  Marvell Technology, Inc.",Environment - Energy
"FY 2023 ESG Report Social Governance Appendix  a RS A 5 A  rte OF Ye Sgt Tom = *<, gee  mh 9) 587 ty Ch :  aM |  IA J  |  i  Hite Back to Table of Contents   Resilience  To help manage corporate risks, we have  an Enterprise Risk Management process  in place.",Environment - Energy
"Our Executive Leadership Team  (ELT) engages representatives from  across the business to identify short-,  medium- and long-term risks impacting  the business and determines the absolute  impact and likelihood of each risk.",Environment - Energy
"The  ELT identifies risks in the following key  business categories: Financial, Operational,  Strategic, Sales, Engineering, Information,  Organizational, Legal and Regulatory.",Environment - Energy
"The risks are evaluated and then classified  into a risk matrix based on their impact  (ranging from “manageable” to “major”  to “critical”) and likelihood of occurrence  (ranging from “remote” to “possible” to  “likely”) across our value chain (e.g., direct  operations, upstream and downstream).",Environment - Energy
"The ELT then considers the company’s  risk tolerance relative to industry peers,  determines the significant risks to focus on,  and develops and executes mitigation plans  to reduce these risks.",Environment - Energy
The ELT conducts  discussions with relevant stakeholders  to identify the risk management actions  and status of risk mitigation.,Environment - Energy
The risk  assessment is updated and reviewed  and discussed in detail with the Audit  Committee and reviewed with the  Board of Directors annually.,Environment - Energy
"FY 2023 ESG Report 21  We are a fabless semiconductor company,  meaning that we do not manufacture  any of our own products and rely on  suppliers to manufacture, assemble and  test our products.",Environment - Energy
"As a result, our major  environmental and social impacts from  product manufacturing take place upstream,  in our suppliers’ operations.",Environment - Energy
"In order to  reduce our impact and advance our ESG  priorities, we continuously work with our  suppliers to drive process improvements in  their due diligence process, and we work with  others to further best practices throughout  the semiconductor industry.",Environment - Waste & Pollutants
"Supplier Code of Conduct  Our Supplier Code of Conduct lays out  the expectations we have for our suppliers  on a range of ESG topics, including legal  and regulatory compliance, business  ethics, health and safety, labor, human  rights and environmental protection.",Environment - Energy
"Goals  Pursue 100% top Tier 1* suppliers  audited in the past two years by the  Responsible Business Alliance Validated  Assessment Program (RBA VAP) (FY25)  In progress  Pursue 100% Responsible Minerals  Assurance Process (RMAP)-compliant  tantalum, tin, tungsten and gold  processing facilities (FY25)  In progress We communicate our requirements for  compliance with the Code during supplier  onboarding and at other key touchpoints  with suppliers.",Environment - Energy
"We also utilize a number of programs and  tools to engage with suppliers, to help them  meet customer and industry expectations.",Environment - Energy
"Responsible  Business Alliance  We are a member of the Responsible  Business Alliance (RBA), a nonprofit  organization that is the world’s largest  industry coalition dedicated to responsible  supply chains, which in global supply  chains, which includes members from the  electronics, retail, auto and toy industries.",Environment - Energy
"Within our Supplier Code of Conduct, we  expect our suppliers to follow the RBA Code  of Conduct.",Environment - Energy
Working through the RBA helps  to drive consistency in the standards across  our industry and allows us to help improve  ESG practices in partnership with our  customers and peers.,Environment - Waste & Pollutants
We are committed to  adopting and implementing the RBA Code  internally at Marvell and externally with our  supply chain partners.,Environment - Energy
"Our priority is our  Tier 1 suppliers,  which represent  80% of our direct  supplier spend.",Environment - Energy
We believe this  is where we can  make the greatest  impact across our  supply chain.,Environment - Waste & Pollutants
A key facet of our participation in RBA is  the Validated Assessment Program (VAP).,Environment - Energy
"Our suppliers, and others in the industry,  are audited by third parties to ensure they  are complying with the RBA Code.",Environment - Energy
The  VAP measures ESG performance and helps  to build capacity to improve practices  within companies.,Environment - Waste & Pollutants
"Our priority is our Tier 1  suppliers, which represent 80% of our direct  supplier spend.",Environment - Energy
We believe this is where we  can make the greatest impact across our  supply chain.,Environment - Waste & Pollutants
"We hold Quarterly Business  Reviews (QBRs), in which we communicate  the importance of compliance with the  * Tier 1 is defined as direct suppliers.",Environment - Energy
Top Tier 1 suppliers make up 80% of our direct supplier spend.,Environment - Energy
"FY 2023 ESG Report 22  Semiconductors are a truly global product, which rely on complex supply chains as well as steady trade  conditions, a secure flow of resources, expert talent and multiple levels of specialized manufacturing.",Environment - Waste & Pollutants
@ an  Customer  specification  nf &  R&D?,Environment - Energy
and IP?,Environment - Energy
Design and  verification  @)> +aam  Third-party IP  1 Research & Development  2 Intellectual Property Digital design files v  Manufacturing  (Foundry partners) Digital wafer Packaged design ¥  Se \ = @  Assembly and test Delivery Customers  (OSAT?,Environment - Energy
partners) and support  lun  eo ¢@  Materials sourcing  (Materials partners)  Third-party [| Marvell [| suppliers [| Customers  3 Outsourced Semiconductor Assembly and Test  RBA and which help ensure our suppliers  are successful in completing audits.,Environment - Waste & Pollutants
"In FY23,  we brought more suppliers into alignment  with RBA.",Environment - Energy
"As of the end of FY23, 83% of our  top Tier 1 suppliers were audited through  VAP, compared to 76% in FY22, and we are  pursuing a goal of 100% by 2025.",Environment - Energy
"In FY23, we joined the RBA Environmental  Sustainability Workgroup.",Environment - Energy
"As part of this  group, we regularly engage with our peers  and partners in the technology space and  collaborate on sustainability initiatives and  solutions that drive improvement in our  organizations and supply chains, including  climate action, water stewardship and waste  reduction, among others.",Environment - Energy
"Specific strategies  Marvell Technology, Inc.",Environment - Energy
"FY 2023 ESG Report and tools are co-developed in partnership  with RBA to improve measurement of  environmental impact, enable higher  resource efficiency and building industry  capacity and performance.",Environment - Energy
"These include  an emissions management tool, an annual  environmental survey, an environmental  maturity profile, supplier trainings as well  as new e-waste and circular economy  working groups.",Environment - Energy
"Responsible  Minerals Sourcing  Specific minerals are used in semiconductors  for their unique properties — for example,  for adhesion, protection, conductivity, Back to Table of Contents   extraction, processing and trade  of some of these minerals in semiconductors  could be associated with human rights  violations and armed conflicts in global  supply chains.",Environment - Energy
"We are committed to working  with our suppliers to support responsible  sourcing of the tin, tantalum, tungsten,  gold and cobalt in our products to reduce  these risks.",Environment - Energy
We follow the Organisation for Economic  Co-operation and Development’s Due  Diligence Guidance for Responsible Supply  Chains of Minerals from Conflict-Affected  and High-Risk Areas.,Environment - Energy
Our policies require  our suppliers to adopt a responsible  minerals sourcing policy aligned with this  guidance and to conduct their own due  diligence on the source and chain of custody  for the key minerals we track.,Environment - Energy
"We are working with our suppliers to help  transition to using only using tin, tantalum,  tungsten, gold and cobalt processing  facilities that have successfully completed  an assessment against RBA’s Responsible  Minerals Initiative Responsible Minerals  Assurance Process (RMAP) standard, or  an equivalent, cross-recognized assessment.",Environment - Energy
"We work with suppliers to identify the  processing facilities they source from,  conduct due diligence on supplier practices,  and determine whether the processing  facilities reported by suppliers conform  with the RMAP.",Environment - Energy
"In FY23, we have also made  updates in the way we screen out mica and  cobalt for due diligence purposes, and we  have engaged proactively with suppliers to  move away from nonconforming facilities.",Environment - Energy
"In  calendar year 2022, 64.5% of the processing  facilities by our suppliers were RMAP-  conforming, a decline of 2.7% compared to  2021, due to the inaccessibility of Russian  smelters.",Environment - Water
We will continue to work toward  our goal of 100% by 2025.,Environment - Energy
"FY 2023 ESG Report Social Governance Appendix  Beyond Compliance  While participation in RBA and use of  the RMAP standard form the basis of our  engagements with our Tier 1 suppliers, we  view suppliers as partners and seek out  broader and deeper discussions on ESG.",Environment - Energy
"Our Quarterly Business Reviews cover our  ongoing business relationship, as well as a  review of RBA VAP scores and performance  on responsible minerals sourcing.",Environment - Energy
We  also hold dedicated ESG discussions with  suppliers to better understand their  approach to managing key topics.,Environment - Energy
"We have been working to collect and analyze  supplier data on climate and water-related  impacts, as we believe that this will help us  achieve greater transparency and visibility  into our supplier practices.",Environment - Waste & Pollutants
"In FY23, we  made progress on data collection for climate  related information from our suppliers by  joining the CDP Supply Chain program.",Environment - Waste & Pollutants
"Supply Chain  Risk Assessment  To ensure the resilience of our supply chain,  we monitor for potential risks on an ongoing  basis.",Environment - Energy
"As part of our business continuity  process, we use a third-party tool to map,  assess and monitor supply chain operations  and receive timely alerts about incidents  that take place in the vicinity of supplier  sites that could impact operations, logistics  and infrastructure in an incident area.",Environment - Energy
"Based on this information, we determine  the geographic scope of an incident,  communicate potential impacts to suppliers  and align planning with our Operations team.",Environment - Energy
"To learn more about potential human rights  risks, in FY23, we also conducted a company-  wide human rights impact assessment for  our direct operations, as well as for our global  supply chain.",Environment - Energy
"Back to Table of Contents  We seek to  collectively  identify areas of  opportunity, to  continue to raise  the bar in the  semiconductor  industry on ESG  performance.",Environment - Waste & Pollutants
"For more details on  our supplier climate  change work, see the  Climate Change section  For more on our  approach to conflict  minerals, please see our  Policy Statement on the  Responsible Sourcing of  Minerals  For more details on the  results of our human  rights impact assessment  and how we have  engaged suppliers, see  Human Rights section   energy, water and waste impacts in our direct operations as well as our supply  chain.",Environment - Energy
"As society grapples with the current and potential future impacts of climate  change, we are adapting our business to address risks and identify new business  opportunities.",Environment - Energy
"We continue to enhance our research and development (R&D)  capabilities to build powerful and energy-efficient products that can contribute  to a better, connected world.",Environment - Waste & Pollutants
Acting to address climate change impacts  is a business imperative for Marvell.,Environment - Energy
Ensuring our business is resilient in the  face of a changing climate is essential  for our long-term success.,Environment - Waste & Pollutants
Doing our  part to reduce greenhouse gas (GHG)  emissions in our direct operations and  our value chain is also a key expectation  of our customers and our investors.,Environment - Energy
"Addressing the impact of climate change  requires action across society, and we  believe that as a semiconductor industry  leader with thousands of employees and  operations and customers globally, we  have a responsibility to act.",Environment - Energy
"In FY23, we  took several important steps to lay the  Goals  Set and validate a science-based target  (SBT) aligned to a 1.5°C climate scenario  and work toward developing a net zero  goal (FY24)  In progress  Develop a low-carbon transition plan  (FY23)  Complete  Conduct climate scenario analysis  aligned with the recommendations  of the Task Force on Climate-related  Financial Disclosures (TCFD) (FY23)  Complete  Marvell Technology, Inc.",Environment - Energy
"FY 2023 ESG Report foundations for our 2030 science-based  target, to develop a low-carbon transition  plan with a focus on renewable energy  procurement, and to better understand our  top physical and transition climate-related  risks and opportunities.",Environment - Energy
Managing Climate Risks  and Opportunities  Preparing for and responding to climate-  related risks and opportunities in our direct  operations and supply chain is one of the  key aspects of our business strategy.,Environment - Energy
"In  FY23, we completed an initial climate risk  screening, which was followed by a scenario  analysis aligned with the Task Force on  Climate-related Financial Disclosures  (TCFD).",Environment - Energy
Our initial climate risk screening  process included engaging stakeholders  across our mission-critical business  functions in a series of climate workshops.,Environment - Energy
"The workshops allowed us to identify  potential climate-related physical and  transition risks and opportunities, as well as  to evaluate our organizational vulnerability   short (up to 1 year), medium (1-3 years) and  long term (3-5 years) time horizons — as  well as longer-term horizons of 10-plus and  30-plus years, as our business and people  transition to a low-carbon economy.",Environment - Energy
"For our analysis of top physical climate-related risks, we selected  three SSP scenarios, SSP 1-2.6, SSP 2-4.5, and SSP 5-8.5,** to  represent lower and upper boundary conditions and support our  analysis under both low-carbon transition as well as business-as-  usual and worst-case scenario emissions trajectories.",Environment - Energy
"The SSP1-2.6  scenario is aligned with a 1.8°C warming and served as a “best-case  scenario,” in which global CO, emissions are cut severely, but not  as fast as in the 1.5°C scenario, reaching net zero after 2050.",Environment - Energy
"The a SSP2-4.5, which is aligned with 2.7°C warming, is a “middle-of-the-  ,» road scenario,” in which CO, emissions hover around current levels  before starting to fall mid-century, but do not reach net zero by  2100.",Environment - Energy
"Finally, the SSP5-8.5 scenario, which is aligned with 4.7°C  and opportunities for our business, we warming, was considered a “pessimistic scenario,” in which current  analyzed our risk exposure across all six CO, emissions levels roughly double by 2050.",Environment - Energy
"Our physical climate  risk scenario analysis assessed potential impacts of climate change ey Network for Greening the Financial System Se pe  (NGFS) scenarios.* We leveraged these dt on a number of locations, including owned and leased sites within  scenarios as they incorporate key transition our direct operations and key direct supplier sites.",Environment - Energy
"risk drivers such as policy reaction, policy  intensity, regional policy variation and rate  of technology change, and communicate  the magnitude of different variations of  those risk drivers through a clear carbon  price metric.",Environment - Energy
This analysis provided an  indication of how resilient our strategy is to  different future carbon policy developments ae  that are aligned to a 1.5°-2° C world.,Environment - Energy
"We  also qualitatively evaluated how potential  changes to climate policies, as well as  technological, market and reputational  cha nges, could create future risks and ** SSP1-2.6 is reflective of the Shared Socioeconomic Pathway (SSP) 1 scenario  opportunities for us.",Environment - Energy
(“Sustainability”) with Representative Concentration Pathway (RCP) 2.6; SSP 2-4.5 is  reflective of the SSP 2 scenario (“Middle of the Road”) with RCP 4.5; SSP 5-8.5 is reflective  of the SSP 5 scenario (“Fossil-fueled Development”) with RCP 4.5.,Environment - Energy
See the IPCC Sixth  Assessment Report for more details about each of these scenarios.,Environment - Energy
"Climate Scenarios  To obtain an in-depth understanding of  our top physical risks, we conducted a  TCFD-aligned quantitative climate scenario  analysis using the Shared Socioeconomic  Pathways (SSP) scenarios across the 2030  and 2050 time frames, which leverage  Intergovernmental Panel for Climate Change  (IPCC)'s Sixth Assessment Report (AR6)  climate models.",Environment - Energy
"To assess and evaluate the transition risks  For our analysis of climate-related transition risks, we analyzed the  impacts of all six NGFS scenarios that range between current policies  to more ambitious net zero by 2050 and below 2°C scenarios for 2030  and 2050.",Environment - Energy
We found that the scenarios where policy decarbonization  action is delayed are of highest risk to our business.,Environment - Water
Our efforts  to set a science-based target aligned with a 1.5°C scenario could  significantly mitigate our future transition risk exposure.,Environment - Waste & Pollutants
"NGFS  scenarios use a shadow carbon price, which is treated as the marginal  cost of abatement (i.e., the price required for a certain low-carbon  transition to occur) and hence, this carbon price is not intended to be  interpreted as a direct tax on emissions.",Environment - Energy
- 3  * Network for Greening the Financial System (NGFS)  scenarios include Below 2°C; Net Zero by 2050; Delayed  Transition; Divergent Net Zero; Nationally Determined  Contributions; and Current Policies.,Environment - Energy
See the NGFS  Scenarios Portal for more details about each of  these scenarios.,Environment - Energy
"FY 2023 ESG Report 27  that within our operations, only our owned  site in Santa Clara, California (U.S.), is likely  to suffer increasing impacts of both drought  and flooding, potentially causing a risk of  local power outages.",Environment - Water
According to data from  the U.S.,Environment - Energy
"Energy Information Administration  (EIA), 11% of California’s electrical grid  mix is attributed to hydropower, meaning  that in Santa Clara, water stress induced  by prolonged drought could potentially  impact our electricity supply.",Environment - Water
"Similarly, our  supplier operating facilities in Taiwan could  see increased risk of drought and flooding,  coupled with storm surges.",Environment - Water
"In 2021, for  example, a prolonged drought in Taiwan  caused cuts to the water supply for a major  chip-making hub.",Environment - Water
"Due to the long-time horizons (2030 and  2050) analyzed for our climate scenario  analysis, the identified potential risks  are not financial forecasts but broad  conceptualizations of possible business  and financial impact pathways.",Environment - Energy
"Additionally,  our physical risk assessment did not  consider any efforts around potential  enhancement of our own or our suppliers’  adaptive capacity and ability to respond  to future impacts of climate change.",Environment - Energy
"Our climate risk assessment identified  our capacity to develop more power-  efficient semiconductor solutions as a  high-priority, climate-related opportunity,  due to its potential strategic and financial  implications.",Environment - Waste & Pollutants
Investment in this opportunity  could potentially help our customers reduce  their energy consumption during the use  phase of our products.,Environment - Waste & Pollutants
"With the results of this initial analysis, we  have been able to inform our key business  functions, including Global Real Estate  and Workplace Services, Procurement,  Legal and Finance, test the resilience of  our management processes in the face of  climate change, and begin the development  of strategies to integrate the findings into  our enterprise risk management program  and low-carbon transition planning.",Environment - Energy
"We will  Marvell Technology, Inc.",Environment - Energy
FY 2023 ESG Report Environment Social Governance Appendix Back to Table of Contents  continue to update our risk assessment and  engage and inform key internal and external  stakeholders.,Environment - Energy
"See our Task Force on  Climate-related Financial  Disclosures (TCFD)  Index for further detail  on our climate-related  governance, strategy,  risk management and  metrics Reducing Our Operational  Carbon Footprint  We are working to strengthen our business  by decarbonizing our operations within  our four walls, primarily our offices and  R&D hubs.",Environment - Waste & Pollutants
"Compared to our company-  wide footprint, our direct operations  contribute only a small proportion of our  total greenhouse gas (GHG) emissions,  which is less than 1%.",Environment - Energy
"In FY22, we joined  the Business Ambition for 1.5°C call to  action and committed to set a science-  based emission reduction target aligned  with the Science-Based Target initiative’s  (SBTi) guidance and criteria.",Environment - Energy
"In FY24, we  completed our science-based target-  setting process and developed an internal  achievement roadmap that would inform  our carbon reduction strategy.",Environment - Energy
An important part of our science-based  target achievement roadmap is procuring  renewable energy for our owned and  leased facilities wherever possible.,Environment - Energy
"In FY23,  recognizing the need to scale renewable  energy availability in the U.S., we joined the  Clean Energy Buyers Association (CEBA).",Environment - Energy
"This community of institutional energy  customers partners with clean energy  providers, business partners, environmental  nongovernmental organizations and  climate-focused philanthropies to drive a  vision of customer-driven clean energy for  all.",Environment - Energy
Its members help to deploy market and  policy solutions for a carbon-free energy  system in the U.S.,Environment - Waste & Pollutants
"Currently, we deploy renewable energy  at several of our sites.",Environment - Energy
"Our largest facility  in Santa Clara, is partially powered by an  on-site solar energy generation system.",Environment - Energy
